ID_UNICO,area,w_px,valid_frac_interior,valid_frac_perimeter,w_px_seg0,w_px_seg1,w_px_seg2,w_px_seg3,w_px_seg4,w_px_seg5,w_len,w_len_seg0,w_len_seg1,w_len_seg2,w_len_seg3,w_len_seg4,w_len_seg5,w_px_segmean,w_len_segmean,w_ring
5579,0.96756,0.9706,1.0,1.0,0.96203,1.0,0.98533,0.98477,0.96894,0.9291,0.97085,0.96125,1.0,0.98291,0.98519,0.96695,0.92877,0.97169,0.97085,0.94549
5580,0.96624,0.97864,1.0,1.0,1.0,1.0,0.9291,1.0,0.96285,0.98293,0.9792,1.0,1.0,0.92877,1.0,0.96296,0.98348,0.97915,0.9792,0.96505
5581,0.98899,0.99644,1.0,1.0,0.98985,1.0,0.9951,1.0,0.99381,1.0,0.99592,0.9886,1.0,0.99145,1.0,0.99544,1.0,0.99646,0.99592,0.99145
5582,0.83699,0.90565,1.0,1.0,1.0,0.84211,1.0,0.88071,0.78704,0.8878,0.90085,1.0,0.84217,1.0,0.88034,0.79316,0.88946,0.89961,0.90085,0.82602
5583,0.98776,0.99154,1.0,1.0,1.0,0.98457,1.0,1.0,1.0,0.96569,0.99117,1.0,0.98291,1.0,1.0,1.0,0.9641,0.99171,0.99117,0.97721
5584,0.98407,0.98887,1.0,1.0,1.0,1.0,0.96569,1.0,0.96594,1.0,0.98822,1.0,1.0,0.9641,1.0,0.96524,1.0,0.98861,0.98822,0.98594
5585,0.99906,0.99778,1.0,1.0,1.0,0.98769,1.0,1.0,0.99692,1.0,0.99725,1.0,0.98689,1.0,1.0,0.99658,1.0,0.99744,0.99725,0.99829
5586,0.99924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99943
5587,0.79066,0.76201,1.0,1.0,0.36294,0.79012,0.95854,1.0,0.76543,0.69438,0.76211,0.35954,0.79145,0.96182,1.0,0.76353,0.6963,0.7619,0.76211,0.88898
5588,0.50917,0.7282,1.0,1.0,0.78571,0.67077,0.69438,0.84264,0.41049,0.89268,0.71662,0.78575,0.67179,0.6963,0.8416,0.41254,0.89174,0.71611,0.71662,0.46154
5589,0.56211,0.6468,1.0,1.0,0.56345,0.34259,0.53056,0.78571,0.86154,0.78049,0.64274,0.55954,0.33789,0.53219,0.78575,0.86097,0.78006,0.64406,0.64274,0.61776
5590,0.60133,0.64486,1.0,1.0,0.39949,0.53704,0.78049,0.70305,0.89506,0.57702,0.64853,0.40171,0.53105,0.78006,0.70427,0.89231,0.58177,0.64869,0.64853,0.56819
5591,0.51529,0.6,1.0,1.0,0.38677,0.41538,0.93171,0.39949,0.72,0.71707,0.59411,0.38234,0.41481,0.93105,0.40171,0.72137,0.71339,0.59507,0.59411,0.51994
5592,0.55744,0.61405,1.0,1.0,0.50761,0.82462,0.71707,0.34097,0.58154,0.73594,0.61595,0.50997,0.82279,0.71339,0.32707,0.58519,0.73732,0.61796,0.61595,0.50532
5593,0.65463,0.61822,1.0,1.0,0.70918,0.84049,0.69438,0.50761,0.54769,0.44146,0.62479,0.71624,0.84103,0.69288,0.50997,0.54701,0.4416,0.62347,0.62479,0.70361
5594,0.56456,0.5562,1.0,1.0,0.68112,0.68502,0.44146,0.68878,0.5092,0.35766,0.56125,0.68034,0.68376,0.4416,0.69003,0.51624,0.35556,0.56054,0.56125,0.47255
5595,0.52751,0.58844,1.0,1.0,0.3028,0.65951,0.79024,0.68112,0.54908,0.54279,0.58462,0.29801,0.65413,0.7886,0.68034,0.54188,0.54473,0.58759,0.58462,0.52374
5596,0.37518,0.46889,1.0,1.0,0.58929,0.42945,0.54279,0.52806,0.58896,0.15815,0.47198,0.59772,0.4245,0.54473,0.51795,0.5886,0.1584,0.47278,0.47198,0.32764
5597,0.61214,0.59325,1.0,1.0,0.72449,0.86544,0.46959,0.58929,0.34356,0.58049,0.59525,0.72365,0.86553,0.46838,0.59772,0.34302,0.57322,0.59548,0.59525,0.58519
5598,0.52132,0.55506,1.0,1.0,0.68878,0.48624,0.58049,0.70408,0.54434,0.32195,0.5528,0.68661,0.48433,0.57322,0.70313,0.54359,0.32593,0.55431,0.5528,0.54843
5599,0.52753,0.40489,1.0,1.0,0.02302,0.52599,0.67561,0.68878,0.43558,0.10488,0.4114,0.02279,0.5265,0.68661,0.68661,0.44103,0.10484,0.40898,0.4114,0.55043
5600,0.17354,0.17496,1.0,1.0,0.25831,0.31402,0.10488,0.05867,0.11927,0.20732,0.17787,0.2547,0.3208,0.10484,0.0604,0.11795,0.20855,0.17708,0.17787,0.22118
5601,0.42817,0.41093,1.0,1.0,0.21429,0.37309,0.52078,0.25831,0.56707,0.53771,0.41168,0.21595,0.37835,0.51909,0.2547,0.57151,0.53048,0.41188,0.41168,0.43343
5602,0.70718,0.70337,1.0,1.0,0.93367,0.37003,0.53771,0.73913,0.87462,0.7439,0.69839,0.93618,0.37208,0.53048,0.73219,0.8735,0.74587,0.69984,0.69839,0.70988
5603,0.84153,0.80595,1.0,1.0,0.57801,0.85976,0.82683,0.93367,0.78899,0.85122,0.80446,0.58006,0.8547,0.81994,0.93618,0.79031,0.84558,0.80641,0.80446,0.80247
5604,0.79907,0.79751,1.0,1.0,0.57949,0.91463,0.85122,0.80102,0.61774,0.99513,0.79212,0.57949,0.91795,0.84558,0.80285,0.6114,0.99544,0.79321,0.79212,0.86429
5605,0.74211,0.69214,1.0,1.0,0.69309,0.58841,0.9561,0.57949,0.66463,0.63747,0.68651,0.69516,0.59202,0.95897,0.57949,0.65983,0.63362,0.68653,0.68651,0.66448
5606,0.81927,0.78926,1.0,1.0,0.68798,0.92073,0.63747,0.63776,0.90214,0.98783,0.79582,0.68661,0.92137,0.63362,0.64103,0.90142,0.99088,0.79565,0.79582,0.83333
5607,0.79313,0.8047,1.0,1.0,1.0,0.81402,0.63017,0.68798,0.78354,0.91727,0.80427,1.0,0.81197,0.63077,0.68661,0.77949,0.91681,0.8055,0.80427,0.77094
5608,0.92889,0.87494,1.0,1.0,1.0,0.95441,0.91727,0.96931,0.73252,0.6764,0.87379,1.0,0.95385,0.91681,0.96923,0.72934,0.6735,0.87499,0.87379,0.95708
5609,0.92836,0.92106,1.0,1.0,1.0,0.63526,0.99027,1.0,0.85976,0.98058,0.91102,1.0,0.63533,0.99031,1.0,0.86268,0.97778,0.91098,0.91102,0.9622
5610,0.99944,0.99157,1.0,1.0,1.0,1.0,0.98058,0.97187,1.0,1.0,0.99183,1.0,1.0,0.97778,0.97322,1.0,1.0,0.99207,0.99183,1.0
5611,0.9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5612,0.99419,0.99778,1.0,1.0,0.99233,1.0,1.0,1.0,0.99394,1.0,0.99801,0.99202,1.0,1.0,1.0,0.99601,1.0,0.99771,0.99801,0.99278
5613,0.98842,0.9969,1.0,1.0,0.99487,0.99394,1.0,0.99233,1.0,1.0,0.99658,0.9943,0.99316,1.0,0.99202,1.0,1.0,0.99686,0.99658,0.98557
5614,0.99982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5615,0.99966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99839
5616,0.99931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5617,0.99781,0.97916,1.0,1.0,0.93059,0.93656,1.0,1.0,1.0,1.0,0.97844,0.92991,0.94074,1.0,1.0,1.0,1.0,0.97786,0.97844,1.0
5618,0.95116,0.82387,1.0,1.0,0.27249,0.65257,1.0,1.0,1.0,1.0,0.82089,0.27179,0.65356,1.0,1.0,1.0,1.0,0.82084,0.82089,0.99924
5619,0.55136,0.67686,1.0,1.0,1.0,0.99396,0.24515,0.27249,0.59394,1.0,0.68462,1.0,0.99316,0.24843,0.27179,0.5943,1.0,0.68426,0.68462,0.47455
5620,0.24968,0.30469,1.0,1.0,0.09487,0.04532,1.0,0.33846,0.21148,0.06083,0.29193,0.09687,0.0433,1.0,0.33561,0.2114,0.06439,0.29183,0.29193,0.20152
5621,0.46638,0.43085,1.0,1.0,0.60925,0.81269,0.25061,0.09487,0.03636,0.77129,0.42896,0.6114,0.81254,0.25128,0.09687,0.03134,0.77037,0.42918,0.42896,0.48803
5622,0.41661,0.39283,1.0,1.0,0.34359,1.0,0.77129,0.09512,0.16012,0.04369,0.40152,0.34359,1.0,0.77037,0.09231,0.16011,0.04274,0.4023,0.40152,0.44406
5623,0.16962,0.18194,1.0,1.0,0.15424,0.05723,0.47816,0.34359,0.00604,0.0,0.17398,0.15613,0.05926,0.47806,0.34359,0.00684,0.0,0.17321,0.17398,0.14796
5624,0.714,0.68113,1.0,1.0,0.98969,0.6747,0.0,0.49614,1.0,0.99515,0.69269,0.99031,0.6735,0.0,0.49687,1.0,0.99544,0.69261,0.69269,0.7622
5625,0.86098,0.78122,1.0,1.0,0.87113,0.43373,0.38592,0.98969,1.0,1.0,0.77892,0.86553,0.4302,0.38746,0.99031,1.0,1.0,0.78008,0.77892,0.88879
5626,0.91715,0.94198,1.0,1.0,0.95361,0.73795,1.0,1.0,0.93072,0.99272,0.93599,0.9567,0.74131,1.0,1.0,0.9265,0.99145,0.93583,0.93599,0.87702
5627,0.82372,0.86012,1.0,1.0,0.88946,0.96386,0.6472,0.95361,0.75075,0.96368,0.85821,0.88148,0.96068,0.64274,0.9567,0.74245,0.96524,0.86143,0.85821,0.79687
5628,0.77937,0.7323,1.0,1.0,0.27062,0.71772,0.96368,0.89203,0.84894,0.69903,0.73295,0.26724,0.72251,0.96524,0.89516,0.84729,0.70028,0.732,0.73295,0.84311
5629,0.60794,0.47121,1.0,1.0,0.46649,0.40541,0.19903,0.27062,0.75301,0.76156,0.47559,0.45926,0.41311,0.19829,0.26724,0.75556,0.76011,0.47602,0.47559,0.72669
5630,0.64319,0.81062,1.0,1.0,0.96134,0.93994,0.76156,0.81186,0.91892,0.52542,0.81928,0.96011,0.93789,0.76011,0.81766,0.91795,0.52194,0.81984,0.81928,0.60997
5631,0.84667,0.82626,1.0,1.0,0.83548,0.57357,0.6165,0.96134,0.99399,0.96852,0.82412,0.83476,0.57607,0.61197,0.96011,0.99601,0.96581,0.8249,0.82412,0.83485
5632,0.95202,0.93277,1.0,1.0,0.89717,1.0,0.96852,0.80155,0.95796,0.97821,0.93305,0.89744,1.0,0.96581,0.79943,0.95726,0.97835,0.9339,0.93305,0.96971
5633,0.9459,0.93941,1.0,1.0,0.91495,0.99102,0.94673,0.89717,0.96687,0.93204,0.94084,0.91111,0.99316,0.94188,0.89744,0.96695,0.93447,0.94146,0.94084,0.95119
5634,0.80811,0.90354,1.0,1.0,0.90698,0.93093,0.93204,1.0,0.74174,0.89104,0.90228,0.91054,0.92991,0.93447,1.0,0.7453,0.89345,0.90045,0.90228,0.79715
5635,0.94957,0.91416,1.0,1.0,1.0,0.93114,0.7385,0.90698,0.91916,0.99757,0.91871,1.0,0.9396,0.74188,0.91054,0.92137,0.99886,0.91556,0.91871,0.97597
5636,0.87448,0.80693,1.0,1.0,0.99,1.0,1.0,1.0,0.77419,0.11881,0.81387,0.99202,1.0,1.0,1.0,0.7755,0.11567,0.81383,0.81387,0.96524
5637,0.62749,0.41592,1.0,1.0,0.6975,0.29582,0.11881,0.62,0.17042,0.51485,0.40047,0.69972,0.28889,0.11567,0.62165,0.16752,0.5094,0.4029,0.40047,0.79753
5638,0.60968,0.58821,1.0,1.0,0.5875,0.65273,0.0794,0.6975,1.0,0.62129,0.60617,0.58462,0.65299,0.08091,0.69972,1.0,0.6188,0.6064,0.60617,0.57018
5639,0.44104,0.59532,1.0,1.0,0.66085,0.49355,0.62129,0.82294,0.44839,0.47525,0.585,0.65698,0.49003,0.6188,0.82051,0.45014,0.4735,0.58704,0.585,0.44406
5640,0.5925,0.63444,1.0,1.0,0.99,0.39744,0.63861,0.66085,0.62379,0.44802,0.62526,0.98974,0.39772,0.6359,0.65698,0.62336,0.44786,0.62645,0.62526,0.57104
5641,0.90798,0.84487,1.0,1.0,0.7975,0.91318,0.44802,1.0,0.95498,1.0,0.8529,0.79601,0.91624,0.44786,1.0,0.95726,1.0,0.85228,0.8529,0.91871
5642,0.96411,0.95463,1.0,1.0,0.9675,1.0,0.98515,0.7975,1.0,0.99752,0.9585,0.96809,1.0,0.98746,0.79601,1.0,0.99943,0.95795,0.9585,0.93571
5643,0.89972,0.9609,1.0,1.0,0.785,1.0,0.99752,1.0,1.0,1.0,0.96429,0.78632,1.0,0.99943,1.0,1.0,1.0,0.96375,0.96429,0.88452
5644,0.87432,0.69227,1.0,1.0,0.5,0.32692,0.91067,0.785,0.83013,0.75062,0.68253,0.5037,0.31282,0.9094,0.78632,0.83305,0.74986,0.68389,0.68253,0.90142
5645,0.80431,0.67714,1.0,1.0,0.7825,0.95513,0.75062,0.29323,0.71885,0.62716,0.68803,0.78575,0.9584,0.74986,0.29288,0.72023,0.62108,0.68791,0.68803,0.90494
5646,0.90595,0.79758,1.0,1.0,0.95,0.73802,0.65679,0.7825,0.66026,0.95297,0.79107,0.95271,0.7396,0.65527,0.78575,0.6604,0.95271,0.79009,0.79107,0.99402
5647,0.77233,0.7035,1.0,1.0,0.73684,0.12141,0.95297,0.57393,0.91026,0.83704,0.6886,0.73789,0.11909,0.95271,0.56923,0.91054,0.84217,0.68874,0.6886,0.77559
5648,0.70278,0.72307,1.0,1.0,0.53885,0.97771,0.8,0.73684,0.94551,0.44444,0.7415,0.53732,0.97721,0.8057,0.73789,0.94587,0.44501,0.74056,0.7415,0.63514
5649,0.81234,0.72242,1.0,1.0,0.815,0.8722,0.44444,1.0,0.80192,0.45679,0.73172,0.81595,0.8735,0.44501,1.0,0.80057,0.45527,0.73173,0.73172,0.8321
5650,0.76514,0.78152,1.0,1.0,0.94486,1.0,0.69136,0.815,0.65495,0.60741,0.78557,0.94416,1.0,0.69117,0.81595,0.65641,0.6057,0.7856,0.78557,0.75973
5651,0.5425,0.82451,1.0,1.0,0.85213,1.0,0.60741,0.96231,0.72204,0.82469,0.82868,0.85698,1.0,0.6057,0.9641,0.7208,0.8245,0.8281,0.82868,0.47892
5652,0.65767,0.61732,1.0,1.0,0.47368,0.86943,0.75062,0.85213,0.42173,0.35222,0.61795,0.46838,0.86895,0.74644,0.85698,0.41595,0.351,0.61997,0.61795,0.68253
5653,0.62281,0.52667,1.0,1.0,0.43358,0.3949,0.35222,0.58647,0.78025,0.63793,0.53153,0.43476,0.39715,0.351,0.58974,0.7812,0.63533,0.53089,0.53153,0.75109
5654,0.57032,0.58468,1.0,1.0,0.4812,0.11783,0.79803,0.43358,0.6242,0.94828,0.56819,0.48604,0.11453,0.80342,0.43476,0.61994,0.95043,0.56719,0.56819,0.59791
5655,0.40847,0.51973,1.0,1.0,0.01754,0.65287,0.94828,0.78643,0.5414,0.2,0.52355,0.01538,0.65356,0.95043,0.78689,0.53846,0.19658,0.52442,0.52355,0.40256
5656,0.40652,0.37097,1.0,1.0,0.47118,0.93016,0.56296,0.01754,0.0254,0.25926,0.37797,0.47293,0.92991,0.56353,0.01538,0.02564,0.2604,0.37775,0.37797,0.39297
5657,0.09538,0.13004,1.0,1.0,0.10777,0.19745,0.25926,0.04523,0.1873,0.00741,0.13542,0.1094,0.19658,0.2604,0.04729,0.19316,0.0057,0.13407,0.13542,0.03856
5658,0.17156,0.22158,1.0,1.0,0.27068,0.4127,0.38916,0.10777,0.0381,0.11084,0.22032,0.26895,0.41083,0.38632,0.1094,0.0359,0.11054,0.22154,0.22032,0.10636
5659,0.25371,0.23701,1.0,1.0,0.08543,0.22857,0.11084,0.38191,0.32063,0.31034,0.23989,0.08433,0.22963,0.11054,0.3812,0.32194,0.31168,0.23962,0.23989,0.27322
5660,0.15249,0.2556,1.0,1.0,0.55025,0.37975,0.10099,0.08543,0.07278,0.33005,0.2547,0.55385,0.38291,0.10085,0.08433,0.07578,0.33048,0.25321,0.2547,0.08281
5661,0.33203,0.47894,1.0,1.0,0.48744,0.34603,0.33005,0.6005,0.23175,0.7931,0.46401,0.48946,0.34473,0.33048,0.59658,0.22963,0.79316,0.46481,0.46401,0.34482
5662,0.4117,0.46956,1.0,1.0,0.21859,0.51582,0.65517,0.48744,0.27215,0.62562,0.46372,0.22108,0.51624,0.65584,0.48946,0.27123,0.62849,0.46247,0.46372,0.25783
5663,0.50874,0.49238,1.0,1.0,0.1206,0.11709,0.62562,0.47739,0.65823,0.89901,0.48367,0.11966,0.11738,0.62849,0.48091,0.65641,0.89915,0.48299,0.48367,0.50304
5664,0.35715,0.29517,1.0,1.0,0.1203,0.00316,0.10811,0.1206,0.69937,0.74138,0.29696,0.11852,0.00285,0.1037,0.11966,0.69801,0.73903,0.29882,0.29696,0.42621
5665,0.5739,0.59982,1.0,1.0,0.47739,0.57595,0.74138,0.64232,0.91483,0.31281,0.61073,0.47635,0.57778,0.73903,0.6416,0.91738,0.31225,0.61078,0.61073,0.61852
5666,0.90629,0.83796,1.0,1.0,0.95202,0.72013,1.0,0.47739,1.0,0.88424,0.83827,0.951,0.71852,1.0,0.47635,1.0,0.88376,0.83896,0.83827,0.97493
5667,0.8917,0.78041,1.0,1.0,0.65743,0.83019,0.88424,0.65327,0.62658,1.0,0.77531,0.65413,0.83248,0.88376,0.65527,0.62621,1.0,0.77528,0.77531,0.95185
5668,0.69448,0.64177,1.0,1.0,0.46851,0.54088,0.75862,0.65743,0.77287,0.65356,0.64359,0.46838,0.54872,0.76011,0.65413,0.77493,0.65527,0.64198,0.64359,0.73552
5669,0.82446,0.63148,1.0,1.0,1.0,0.85174,0.65356,0.40302,0.54574,0.36855,0.63713,1.0,0.85071,0.65527,0.4057,0.54359,0.36752,0.6371,0.63713,0.89592
5670,0.70257,0.73569,1.0,1.0,0.71285,0.88959,0.66256,1.0,0.89308,0.3317,0.74691,0.70769,0.89174,0.6604,1.0,0.89516,0.3265,0.7483,0.74691,0.68414
5671,0.55575,0.63494,1.0,1.0,0.80353,0.1761,0.3317,1.0,0.97799,0.50614,0.63371,0.8057,0.17949,0.3265,1.0,0.98006,0.51054,0.63258,0.63371,0.50266
5672,0.82817,0.82961,1.0,1.0,1.0,0.94969,0.28993,0.80353,1.0,1.0,0.84027,1.0,0.94758,0.28832,0.8057,1.0,1.0,0.84052,0.84027,0.84501
5673,0.95314,0.9151,1.0,1.0,1.0,0.41195,1.0,1.0,1.0,0.99263,0.90066,1.0,0.41425,1.0,1.0,1.0,0.98974,0.90076,0.90066,0.99259
5674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5676,0.9901,0.97006,1.0,1.0,0.86398,0.98433,1.0,1.0,1.0,0.98034,0.97198,0.86667,0.98575,1.0,1.0,1.0,0.97949,0.97144,0.97198,1.0
5677,0.91715,0.94546,1.0,1.0,1.0,0.90596,0.98034,1.0,0.73668,1.0,0.93751,1.0,0.90826,0.97949,1.0,0.73732,1.0,0.93716,0.93751,0.86572
5678,0.82429,0.92991,1.0,1.0,1.0,1.0,0.98039,1.0,1.0,0.63391,0.93466,1.0,1.0,0.98063,1.0,1.0,0.62735,0.93572,0.93466,0.79516
5679,0.3876,0.46161,1.0,1.0,0.13131,0.47649,0.63391,0.56061,0.78438,0.2549,0.47047,0.12934,0.47464,0.62735,0.55954,0.78348,0.24843,0.4736,0.47047,0.30133
5680,0.28345,0.16302,1.0,1.0,0.08081,0.0,0.09337,0.13131,0.53918,0.17892,0.1698,0.08148,0.0,0.09117,0.12934,0.53732,0.17949,0.1706,0.1698,0.25859
5681,0.52771,0.35698,1.0,1.0,0.06582,0.85625,0.17892,0.73737,0.33645,0.07353,0.37597,0.06496,0.85926,0.17949,0.73732,0.33675,0.07806,0.37472,0.37597,0.64938
5682,0.21546,0.25804,1.0,1.0,0.20707,0.1375,0.60442,0.06582,0.4486,0.09337,0.25812,0.20513,0.13618,0.60399,0.06496,0.44729,0.09117,0.25946,0.25812,0.24767
5683,0.42001,0.29598,1.0,1.0,0.2702,0.1875,0.09337,0.68608,0.20938,0.29657,0.29098,0.26838,0.19031,0.09117,0.6849,0.21254,0.29858,0.29051,0.29098,0.45926
5684,0.29629,0.26717,1.0,1.0,0.05051,0.56075,0.09804,0.2702,0.50625,0.22113,0.2849,0.05185,0.56068,0.09573,0.26838,0.50826,0.2245,0.28448,0.2849,0.31073
5685,0.29919,0.28884,1.0,1.0,0.12437,0.66355,0.22113,0.46835,0.2866,0.04902,0.30247,0.12536,0.66325,0.2245,0.46952,0.28376,0.04843,0.30217,0.30247,0.37293
5686,0.11881,0.10214,1.0,1.0,0.08861,0.1215,0.12745,0.12437,0.08385,0.07108,0.10209,0.08946,0.11966,0.12536,0.12536,0.08205,0.07066,0.10281,0.10209,0.12222
5687,0.20721,0.15254,1.0,1.0,0.32658,0.18634,0.07108,0.14684,0.10312,0.08333,0.15347,0.32934,0.18632,0.07066,0.14815,0.10313,0.08319,0.15288,0.15347,0.23884
5688,0.34794,0.47145,1.0,1.0,0.37817,0.75466,0.56479,0.32658,0.4,0.44118,0.47759,0.3755,0.75328,0.56467,0.32934,0.39886,0.44387,0.47756,0.47759,0.21956
5689,0.20397,0.32041,1.0,1.0,0.6557,0.12733,0.44118,0.2197,0.35714,0.09291,0.31918,0.66154,0.13162,0.44387,0.21652,0.36695,0.09459,0.31566,0.31918,0.17844
5690,0.42796,0.51829,1.0,1.0,0.24365,0.80435,0.48529,0.6557,0.18069,0.71569,0.51529,0.24217,0.80684,0.48604,0.66154,0.18234,0.71282,0.51423,0.51529,0.3717
5691,0.77993,0.61988,1.0,1.0,0.69543,0.52941,0.71569,0.8,0.29814,0.59804,0.60617,0.69516,0.53219,0.71282,0.80114,0.29972,0.59601,0.60612,0.60617,0.74957
5692,0.8856,0.80838,1.0,1.0,1.0,1.0,0.70171,0.69543,0.78328,0.70833,0.81481,1.0,1.0,0.70085,0.69516,0.78519,0.70769,0.81479,0.81481,0.97578
5693,0.56777,0.60794,1.0,1.0,0.56345,0.58824,0.70833,0.68528,0.98137,0.19902,0.62004,0.56353,0.58689,0.70769,0.68376,0.98063,0.19772,0.62095,0.62004,0.54074
5694,0.63476,0.78807,1.0,1.0,1.0,0.96894,0.88753,0.56345,0.28483,0.95599,0.77578,1.0,0.96695,0.88433,0.56353,0.28319,0.9567,0.77679,0.77578,0.54416
5695,0.67686,0.77605,1.0,1.0,1.0,0.96285,0.95599,0.6269,0.22981,0.80488,0.76382,1.0,0.96296,0.9567,0.62735,0.2302,0.8057,0.76341,0.76382,0.615
5696,0.95434,0.97106,1.0,1.0,0.88071,0.99381,0.98293,1.0,0.97214,1.0,0.9717,0.88034,0.99544,0.98348,1.0,0.97094,1.0,0.9716,0.9717,0.93181
5697,0.77673,0.58842,1.0,1.0,0.13452,0.78704,1.0,0.98477,0.22601,0.35697,0.58338,0.13846,0.79316,1.0,0.98575,0.22735,0.35556,0.58155,0.58338,0.85233
5698,0.96194,0.82295,1.0,1.0,1.0,1.0,0.8878,0.13452,0.95975,1.0,0.83096,1.0,1.0,0.88946,0.13846,0.95783,1.0,0.83035,0.83096,0.9699
5699,0.98578,0.98574,1.0,1.0,1.0,0.96594,1.0,1.0,1.0,0.94866,0.98547,1.0,0.96524,1.0,1.0,1.0,0.94758,0.98577,0.98547,0.98993
5700,0.99356,0.99956,1.0,1.0,1.0,0.99692,1.0,1.0,1.0,1.0,0.99943,1.0,0.99658,1.0,1.0,1.0,1.0,0.99949,0.99943,0.98898
5701,0.98675,0.99777,1.0,1.0,1.0,1.0,1.0,1.0,0.98457,1.0,0.99725,1.0,1.0,1.0,1.0,0.98348,1.0,0.99743,0.99725,0.98509
5702,0.89589,0.82073,1.0,1.0,0.84264,0.76543,1.0,1.0,0.98765,0.35697,0.82564,0.8416,0.76353,1.0,1.0,0.98803,0.36068,0.82545,0.82564,0.95413
5703,0.44619,0.64426,1.0,1.0,0.99746,0.41049,0.35697,0.42132,0.66049,0.97794,0.63884,0.99658,0.41254,0.36068,0.42393,0.65869,0.98063,0.63745,0.63884,0.32887
5704,0.71203,0.71975,1.0,1.0,0.70305,0.86154,0.89268,0.99746,0.50309,0.3561,0.71852,0.70427,0.86097,0.89174,0.99658,0.5037,0.35385,0.71898,0.71852,0.60931
5705,0.57753,0.5976,1.0,1.0,0.84478,0.89506,0.3561,0.35623,0.77231,0.46229,0.61396,0.84672,0.89231,0.35385,0.35328,0.77379,0.46382,0.61446,0.61396,0.5208
5706,0.67103,0.56317,1.0,1.0,0.34097,0.72,0.57702,0.84478,0.35692,0.52812,0.55983,0.32707,0.72137,0.58177,0.84672,0.35613,0.52593,0.5613,0.55983,0.60703
5707,0.60653,0.57003,1.0,1.0,0.47462,0.58154,0.52812,0.58015,0.75385,0.53415,0.57531,0.46838,0.58519,0.52593,0.58234,0.75499,0.53504,0.5754,0.57531,0.65926
5708,0.55293,0.61922,1.0,1.0,0.68878,0.54769,0.73594,0.47462,0.78769,0.49633,0.62004,0.69003,0.54701,0.73732,0.46838,0.78917,0.48832,0.62184,0.62004,0.48234
5709,0.57187,0.47731,1.0,1.0,0.21939,0.5092,0.49633,0.53827,0.76308,0.39512,0.48594,0.21595,0.51624,0.48832,0.53789,0.76125,0.39601,0.4869,0.48594,0.50921
5710,0.43217,0.46154,1.0,1.0,0.52806,0.54908,0.35766,0.21939,0.45399,0.67482,0.45926,0.51795,0.54188,0.35556,0.21595,0.45299,0.67123,0.46383,0.45926,0.43257
5711,0.36492,0.43644,1.0,1.0,0.33929,0.58896,0.67482,0.36132,0.29141,0.35854,0.43476,0.33219,0.5886,0.67123,0.36467,0.29402,0.35783,0.43572,0.43476,0.34549
5712,0.4571,0.41626,1.0,1.0,0.70408,0.34356,0.15815,0.33929,0.18654,0.7122,0.40513,0.70313,0.34302,0.1584,0.33219,0.18234,0.71168,0.4073,0.40513,0.43086
5713,0.55213,0.40667,1.0,1.0,0.20663,0.54434,0.7122,0.17647,0.44954,0.3643,0.4095,0.20798,0.54359,0.71168,0.18234,0.44786,0.36353,0.40891,0.4095,0.56287
5714,0.35537,0.28222,1.0,1.0,0.05867,0.43558,0.32195,0.20663,0.12577,0.52683,0.28139,0.0604,0.44103,0.32593,0.20798,0.12479,0.52821,0.27924,0.28139,0.35897
5715,0.21001,0.28387,1.0,1.0,0.3913,0.11927,0.52683,0.22392,0.05521,0.309,0.27066,0.3886,0.11795,0.52821,0.22621,0.05242,0.31054,0.27092,0.27066,0.17521
5716,0.46898,0.52087,1.0,1.0,0.73913,0.56707,0.20732,0.3913,0.45732,0.76341,0.52089,0.73219,0.57151,0.20855,0.3886,0.46268,0.76182,0.52093,0.52089,0.47274
5717,0.69099,0.72978,1.0,1.0,0.60714,0.87462,0.76341,0.44757,0.82569,0.88753,0.73229,0.60399,0.8735,0.76182,0.4433,0.82336,0.88775,0.73433,0.73229,0.66325
5718,0.74096,0.71314,1.0,1.0,0.80102,0.78899,0.7439,0.60714,0.66972,0.66829,0.71216,0.80285,0.79031,0.74587,0.60399,0.66268,0.66724,0.71318,0.71216,0.8114
